EVSE_Type,Year,Accessibility
L2 EVSE,Year2021,275.498566
L2 EVSE,Year2021,100.6762721
L2 EVSE,Year2021,434.8105709
L2 EVSE,Year2021,148.6055647
L2 EVSE,Year2021,78.57541075
L2 EVSE,Year2021,44.85564073
L2 EVSE,Year2021,257.8415959
L2 EVSE,Year2021,76.86167529
L2 EVSE,Year2021,157.8104799
L2 EVSE,Year2021,27.79872668
L2 EVSE,Year2021,52.38442292
L2 EVSE,Year2021,110.6862464
L2 EVSE,Year2021,192.1280538
L2 EVSE,Year2021,82.19717426
L2 EVSE,Year2021,9.526103018
L2 EVSE,Year2021,170.3428208
L2 EVSE,Year2021,49.35621474
L2 EVSE,Year2021,66.95094678
L2 EVSE,Year2021,95.53707826
L2 EVSE,Year2021,59.44971369
L2 EVSE,Year2021,38.14915007
L2 EVSE,Year2021,282.669721
L2 EVSE,Year2021,84.76662142
L2 EVSE,Year2021,918.2600776
L2 EVSE,Year2021,379.9033921
L2 EVSE,Year2021,41.27516868
L2 EVSE,Year2021,64.3426034
L2 EVSE,Year2021,242.7299943
L2 EVSE,Year2021,164.5288869
L2 EVSE,Year2021,20.66878003
L2 EVSE,Year2021,29.48641677
L2 EVSE,Year2021,256.6231843
L2 EVSE,Year2021,234.4030903
L2 EVSE,Year2021,183.2477797
L2 EVSE,Year2021,46.90774786
L2 EVSE,Year2021,1022.189614
L2 EVSE,Year2021,69.34254583
L2 EVSE,Year2021,37.40835223
L2 EVSE,Year2021,81.63430814
L2 EVSE,Year2021,555.0078778
L2 EVSE,Year2021,169.1845883
L2 EVSE,Year2021,77.20786305
L2 EVSE,Year2021,602.2737067
L2 EVSE,Year2021,54.40587068
L2 EVSE,Year2021,96.50807859
L2 EVSE,Year2021,186.6724724
L2 EVSE,Year2021,679.4709344
L2 EVSE,Year2021,794.5961783
L2 EVSE,Year2021,188.0504169
L2 EVSE,Year2021,47.94250493
L2 EVSE,Year2021,316.4953803
L2 EVSE,Year2021,1193.292753
L2 EVSE,Year2021,273.851174
L2 EVSE,Year2021,15.52486157
L2 EVSE,Year2021,360.1137199
L2 EVSE,Year2021,551.8470791
L2 EVSE,Year2021,18.6402349
L2 EVSE,Year2021,51.55831881
L2 EVSE,Year2021,181.0343348
L2 EVSE,Year2021,42.96068427
L2 EVSE,Year2021,297.7029455
L2 EVSE,Year2021,570.5839377
L2 EVSE,Year2021,156.3020201
L2 EVSE,Year2021,522.4164319
L2 EVSE,Year2021,55.80237891
L2 EVSE,Year2021,70.26262803
L2 EVSE,Year2021,1218.315036
L2 EVSE,Year2021,402.8093473
L2 EVSE,Year2021,184.4620745
L2 EVSE,Year2021,121.4736869
L2 EVSE,Year2021,328.3272689
L2 EVSE,Year2021,69.79191186
L2 EVSE,Year2021,93.93668484
L2 EVSE,Year2021,131.1092299
L2 EVSE,Year2021,268.7663219
L2 EVSE,Year2021,31.84798985
L2 EVSE,Year2021,320.2518809
L2 EVSE,Year2021,595.6448334
L2 EVSE,Year2021,319.8576413
L2 EVSE,Year2021,40.65202751
L2 EVSE,Year2021,102.8064345
L2 EVSE,Year2021,594.2186404
L2 EVSE,Year2021,170.43918
L2 EVSE,Year2021,181.1431626
L2 EVSE,Year2021,161.7446856
L2 EVSE,Year2021,108.0603479
L2 EVSE,Year2021,468.5722291
L2 EVSE,Year2021,50.32247578
L2 EVSE,Year2021,106.9369464
L2 EVSE,Year2021,220.571931
L2 EVSE,Year2021,418.1119818
L2 EVSE,Year2021,52.91914703
L2 EVSE,Year2021,229.0559357
L2 EVSE,Year2021,61.8701418
L2 EVSE,Year2021,120.6366891
L2 EVSE,Year2021,97.03591652
L2 EVSE,Year2021,384.7011105
L2 EVSE,Year2021,104.5516485
L2 EVSE,Year2021,190.4150844
L2 EVSE,Year2021,200.9207278
L2 EVSE,Year2021,258.5357984
L2 EVSE,Year2021,264.0255891
L2 EVSE,Year2021,267.7386169
L2 EVSE,Year2021,656.3081872
L2 EVSE,Year2021,179.2035117
L2 EVSE,Year2021,219.8813477
L2 EVSE,Year2021,231.8471793
L2 EVSE,Year2021,97.48215997
L2 EVSE,Year2021,304.6793199
L2 EVSE,Year2021,63.0327406
L2 EVSE,Year2021,454.7103895
L2 EVSE,Year2021,130.1841637
L2 EVSE,Year2021,242.301771
L2 EVSE,Year2021,216.1106926
L2 EVSE,Year2021,182.347026
L2 EVSE,Year2021,684.4474632
L2 EVSE,Year2021,418.7331113
L2 EVSE,Year2021,287.8175024
L2 EVSE,Year2021,336.0867025
L2 EVSE,Year2021,232.4046287
L2 EVSE,Year2021,198.7746731
L2 EVSE,Year2021,92.38394826
L2 EVSE,Year2021,144.265659
L2 EVSE,Year2021,107.9566191
L2 EVSE,Year2021,626.6319252
L2 EVSE,Year2021,382.564981
L2 EVSE,Year2021,66.33471291
L2 EVSE,Year2021,318.9472349
L2 EVSE,Year2021,301.6939998
L2 EVSE,Year2021,220.9241767
L2 EVSE,Year2021,271.9069699
L2 EVSE,Year2021,756.4677643
L2 EVSE,Year2021,199.8669004
L2 EVSE,Year2021,358.1863192
L2 EVSE,Year2021,437.0850911
L2 EVSE,Year2021,619.6833695
L2 EVSE,Year2021,195.9848782
L2 EVSE,Year2021,1272.89008
L2 EVSE,Year2021,160.0582382
L2 EVSE,Year2021,17164.28084
L2 EVSE,Year2021,511.8006104
L2 EVSE,Year2021,333.0327138
L2 EVSE,Year2021,45.74221739
L2 EVSE,Year2021,281.5279756
L2 EVSE,Year2021,118.3731811
L2 EVSE,Year2021,177.6107368
L2 EVSE,Year2021,153.0564008
L2 EVSE,Year2021,108.6340328
L2 EVSE,Year2021,125.8403105
L2 EVSE,Year2021,140.394801
L2 EVSE,Year2021,137.7377169
L2 EVSE,Year2021,10.33348387
L2 EVSE,Year2021,160.4137912
L2 EVSE,Year2021,166.0088083
L2 EVSE,Year2021,76.08930984
L2 EVSE,Year2021,60.52588188
L2 EVSE,Year2021,99.26254434
L2 EVSE,Year2021,8.129669952
L2 EVSE,Year2021,146.4910921
L2 EVSE,Year2021,54.61238254
L2 EVSE,Year2021,245.9338801
L2 EVSE,Year2021,96.73216028
L2 EVSE,Year2021,162.5238798
L2 EVSE,Year2021,99.80984989
L2 EVSE,Year2021,76.96137463
L2 EVSE,Year2021,95.89116322
L2 EVSE,Year2021,61.98781753
L2 EVSE,Year2021,67.95232845
L2 EVSE,Year2021,86.56695812
L2 EVSE,Year2021,181.9775023
L2 EVSE,Year2021,103.9332817
L2 EVSE,Year2021,83.37866001
L2 EVSE,Year2021,14.44226952
L2 EVSE,Year2021,169.8433752
L2 EVSE,Year2021,18.51975278
L2 EVSE,Year2021,100.0189049
L2 EVSE,Year2021,213.7501849
L2 EVSE,Year2021,85.55846548
L2 EVSE,Year2021,148.9866362
L2 EVSE,Year2021,108.9593081
L2 EVSE,Year2021,849.6710835
L2 EVSE,Year2021,97.99974436
L2 EVSE,Year2021,57.02745933
L2 EVSE,Year2021,15.23120176
L2 EVSE,Year2021,302.1895197
L2 EVSE,Year2021,145.0796955
L2 EVSE,Year2021,53.02039185
L2 EVSE,Year2021,462.1912355
L2 EVSE,Year2021,229.8235893
L2 EVSE,Year2021,168.2219525
L2 EVSE,Year2021,630.3457056
L2 EVSE,Year2021,237.4031352
L2 EVSE,Year2021,506.7485083
L2 EVSE,Year2021,1233.821085
L2 EVSE,Year2021,140.0932066
L2 EVSE,Year2021,84.70201671
L2 EVSE,Year2021,203.3658953
L2 EVSE,Year2021,263.0589461
L2 EVSE,Year2021,159.9031836
L2 EVSE,Year2021,178.5606394
L2 EVSE,Year2021,183.7425294
L2 EVSE,Year2021,199.8841195
L2 EVSE,Year2021,340.3376108
L2 EVSE,Year2021,617.9298859
L2 EVSE,Year2021,408.7515071
L2 EVSE,Year2021,171.1203959
L2 EVSE,Year2021,323.4953672
L2 EVSE,Year2021,432.5882762
L2 EVSE,Year2021,1440.789426
L2 EVSE,Year2021,846.1864624
L2 EVSE,Year2021,201.6555174
L2 EVSE,Year2021,305.7234704
L2 EVSE,Year2021,368.4211904
L2 EVSE,Year2021,725.2512355
L2 EVSE,Year2021,307.3024749
L2 EVSE,Year2021,132.3310058
L2 EVSE,Year2021,139.3409434
L2 EVSE,Year2021,255.8646298
L2 EVSE,Year2021,160.4578114
L2 EVSE,Year2021,425.9101626
L2 EVSE,Year2021,353.9963906
L2 EVSE,Year2021,477.3333967
L2 EVSE,Year2021,1022.041329
L2 EVSE,Year2021,85.83055867
L2 EVSE,Year2021,246.6474664
L2 EVSE,Year2021,148.5351338
L2 EVSE,Year2021,568.1960409
L2 EVSE,Year2021,360.1468091
L2 EVSE,Year2021,282.5532188
L2 EVSE,Year2021,162.3841609
L2 EVSE,Year2021,116.4207181
L2 EVSE,Year2021,89.76413244
L2 EVSE,Year2021,231.0157729
L2 EVSE,Year2021,99.28721118
L2 EVSE,Year2021,182.1369722
L2 EVSE,Year2021,689.5645042
L2 EVSE,Year2021,141.8824081
L2 EVSE,Year2021,162.4199925
L2 EVSE,Year2021,307.5964621
L2 EVSE,Year2021,1367.267377
L2 EVSE,Year2021,1406.225903
L2 EVSE,Year2021,282.0388819
L2 EVSE,Year2021,507.1959343
L2 EVSE,Year2021,185.9270695
L2 EVSE,Year2021,269.4157058
L2 EVSE,Year2021,221.4721122
L2 EVSE,Year2021,195.80192
L2 EVSE,Year2021,171.7897184
L2 EVSE,Year2021,507.1362435
L2 EVSE,Year2021,956.8726663
L2 EVSE,Year2021,1667.230468
L2 EVSE,Year2021,135.6796347
L2 EVSE,Year2021,429.3184263
L2 EVSE,Year2021,187.9390282
L2 EVSE,Year2021,243.9972101
L2 EVSE,Year2021,401.4926041
L2 EVSE,Year2021,156.1087257
L2 EVSE,Year2021,121.1739981
L2 EVSE,Year2021,196.6762141
L2 EVSE,Year2021,416.5117036
L2 EVSE,Year2021,68.29830953
L2 EVSE,Year2021,88.80313088
L2 EVSE,Year2021,191.2351646
L2 EVSE,Year2021,364.239998
L2 EVSE,Year2021,178.1894292
L2 EVSE,Year2021,146.5391627
L2 EVSE,Year2021,10.44444545
L2 EVSE,Year2021,135.0815924
L2 EVSE,Year2021,35.89700133
L2 EVSE,Year2021,169.881502
L2 EVSE,Year2021,1924.785652
L2 EVSE,Year2021,126.0579325
L2 EVSE,Year2021,86.43850927
L2 EVSE,Year2021,109.0021907
L2 EVSE,Year2021,125.1498756
L2 EVSE,Year2021,39.99937174
L2 EVSE,Year2021,291.1923592
L2 EVSE,Year2021,184.1680294
L2 EVSE,Year2021,36.19566784
L2 EVSE,Year2021,397.4946083
L2 EVSE,Year2021,1.733265605
L2 EVSE,Year2021,86.86853741
L2 EVSE,Year2021,169.9691162
L2 EVSE,Year2021,153.9248372
L2 EVSE,Year2021,1392.189671
L2 EVSE,Year2021,98.18704773
L2 EVSE,Year2021,146.2031422
L2 EVSE,Year2021,305.2076231
L2 EVSE,Year2021,96.51072973
L2 EVSE,Year2021,127.1856085
L2 EVSE,Year2021,389.7060859
L2 EVSE,Year2021,131.5222253
L2 EVSE,Year2021,141.3709104
L2 EVSE,Year2021,319.2457971
L2 EVSE,Year2021,430.9687337
L2 EVSE,Year2021,292.265996
L2 EVSE,Year2021,461.4042226
L2 EVSE,Year2021,108.784549
L2 EVSE,Year2021,81.01941548
L2 EVSE,Year2021,11.20645434
L2 EVSE,Year2021,322.4675103
L2 EVSE,Year2021,289.5845063
L2 EVSE,Year2021,110.5443224
L2 EVSE,Year2021,291.3099871
L2 EVSE,Year2021,99.3321542
L2 EVSE,Year2021,229.5962399
L2 EVSE,Year2021,118.5041205
L2 EVSE,Year2021,118.0348209
L2 EVSE,Year2021,58.02722658
L2 EVSE,Year2021,461.0366936
L2 EVSE,Year2021,182.0388531
L2 EVSE,Year2021,57.36101773
L2 EVSE,Year2021,105.0738208
L2 EVSE,Year2021,30.60896449
L2 EVSE,Year2021,113.1629695
L2 EVSE,Year2021,93.26206985
L2 EVSE,Year2021,205.2470767
L2 EVSE,Year2021,221.7583862
L2 EVSE,Year2021,66.20137962
L2 EVSE,Year2021,39.31158795
L2 EVSE,Year2021,75.46357597
L2 EVSE,Year2021,123.8900733
L2 EVSE,Year2021,26.62189282
L2 EVSE,Year2021,57.15993919
L2 EVSE,Year2021,55.93169692
L2 EVSE,Year2021,239.3938552
L2 EVSE,Year2021,431.6755816
L2 EVSE,Year2021,211.4096774
L2 EVSE,Year2021,78.10735223
L2 EVSE,Year2021,132.8485743
L2 EVSE,Year2021,259.6447501
L2 EVSE,Year2021,260.8207029
L2 EVSE,Year2021,395.1531774
L2 EVSE,Year2021,73.39622148
L2 EVSE,Year2021,80.82605051
L2 EVSE,Year2021,87.17320529
L2 EVSE,Year2021,204.2491876
L2 EVSE,Year2021,192.9201337
L2 EVSE,Year2021,287.2543766
L2 EVSE,Year2021,41.2387346
L2 EVSE,Year2021,84.55614304
L2 EVSE,Year2021,50.57998592
L2 EVSE,Year2021,49.78358246
L2 EVSE,Year2021,121.725615
L2 EVSE,Year2021,301.9684792
L2 EVSE,Year2021,187.9409174
L2 EVSE,Year2021,63.48288059
L2 EVSE,Year2021,3548.456945
L2 EVSE,Year2021,37.14255231
L2 EVSE,Year2021,134.5848153
L2 EVSE,Year2021,30.64186545
L2 EVSE,Year2021,89.66612507
L2 EVSE,Year2021,35.63273354
L2 EVSE,Year2021,185.7778822
L2 EVSE,Year2021,75.08733644
L2 EVSE,Year2021,98.22387101
L2 EVSE,Year2021,52.40856583
L2 EVSE,Year2021,108.4389794
L2 EVSE,Year2021,290.3336461
L2 EVSE,Year2021,111.1292305
L2 EVSE,Year2021,101.353801
L2 EVSE,Year2021,101.3598848
L2 EVSE,Year2021,159.9659061
L2 EVSE,Year2021,35.12465205
L2 EVSE,Year2021,52.81028458
L2 EVSE,Year2021,30.49084548
L2 EVSE,Year2021,149.2643346
L2 EVSE,Year2021,77.87043275
L2 EVSE,Year2021,101.3719591
L2 EVSE,Year2021,285.1805798
L2 EVSE,Year2021,89.74119601
L2 EVSE,Year2021,138.8517816
L2 EVSE,Year2021,163.0401068
L2 EVSE,Year2021,347.440021
L2 EVSE,Year2021,22.62758795
L2 EVSE,Year2021,155.2239495
L2 EVSE,Year2021,176.4364418
L2 EVSE,Year2021,199.3474722
L2 EVSE,Year2021,24.93399966
L2 EVSE,Year2021,288.4777981
L2 EVSE,Year2021,52.30773119
L2 EVSE,Year2021,252.7546138
L2 EVSE,Year2021,60.01331027
L2 EVSE,Year2021,53.66567124
L2 EVSE,Year2021,286.7255571
L2 EVSE,Year2021,79.52878711
L2 EVSE,Year2021,138.7669316
L2 EVSE,Year2021,3.565079623
L2 EVSE,Year2021,171.8406421
L2 EVSE,Year2021,409.0102783
L2 EVSE,Year2021,65.54482437
L2 EVSE,Year2021,87.6582978
L2 EVSE,Year2021,200.2788212
L2 EVSE,Year2021,14.85245766
L2 EVSE,Year2021,148.1767218
L2 EVSE,Year2021,64.70786445
L2 EVSE,Year2021,80.50277998
L2 EVSE,Year2021,59.0358241
L2 EVSE,Year2021,156.3117904
L2 EVSE,Year2021,132.4984673
L2 EVSE,Year2021,59.00725027
L2 EVSE,Year2021,78.77242164
L2 EVSE,Year2021,102.9313599
L2 EVSE,Year2021,24.77747759
L2 EVSE,Year2021,29.87662662
L2 EVSE,Year2021,57.69879867
L2 EVSE,Year2021,24.12666858
L2 EVSE,Year2021,69.48254837
L2 EVSE,Year2021,155.5909102
L2 EVSE,Year2021,29.05845618
L2 EVSE,Year2021,79.80387263
L2 EVSE,Year2021,133.2891088
L2 EVSE,Year2021,48.48295886
L2 EVSE,Year2021,11.45081803
L2 EVSE,Year2021,272.379043
L2 EVSE,Year2021,38.96128875
L2 EVSE,Year2021,226.3235167
L2 EVSE,Year2021,51.70474434
L2 EVSE,Year2021,129.5086918
L2 EVSE,Year2021,109.5120102
L2 EVSE,Year2021,742.3078753
L2 EVSE,Year2021,83.89028166
L2 EVSE,Year2021,131.3814195
L2 EVSE,Year2021,233.1644125
L2 EVSE,Year2021,214.5886135
L2 EVSE,Year2021,167.1384885
L2 EVSE,Year2021,94.29214684
L2 EVSE,Year2021,421.8625694
L2 EVSE,Year2021,132.3886591
L2 EVSE,Year2021,73.58893412
L2 EVSE,Year2021,112.1337196
L2 EVSE,Year2021,16.70260905
L2 EVSE,Year2021,321.2348387
L2 EVSE,Year2021,60.49050251
L2 EVSE,Year2021,42.48037149
L2 EVSE,Year2021,104.5994914
L2 EVSE,Year2021,143.1302427
L2 EVSE,Year2021,66.10925975
L2 EVSE,Year2021,58.87999522
L2 EVSE,Year2021,51.8701903
L2 EVSE,Year2021,92.79999511
L2 EVSE,Year2021,209.7883958
L2 EVSE,Year2021,82.56051372
L2 EVSE,Year2021,238.1671662
L2 EVSE,Year2021,104.9716389
L2 EVSE,Year2021,57.28678101
L2 EVSE,Year2021,52.52022184
L2 EVSE,Year2021,57.29387128
L2 EVSE,Year2021,33.38293035
L2 EVSE,Year2021,318.888489
L2 EVSE,Year2021,38.4636249
L2 EVSE,Year2021,106.8737865
L2 EVSE,Year2021,135.8321917
L2 EVSE,Year2021,185.3081478
L2 EVSE,Year2021,394.1849249
L2 EVSE,Year2021,471.8970239
L2 EVSE,Year2021,756.4434603
L2 EVSE,Year2021,313.793199
L2 EVSE,Year2021,299.5173228
L2 EVSE,Year2021,464.9907576
L2 EVSE,Year2021,185.7849729
L2 EVSE,Year2021,367.203227
L2 EVSE,Year2021,288.3519526
L2 EVSE,Year2021,1210.211643
L2 EVSE,Year2021,555.4744153
L2 EVSE,Year2021,85.67117642
L2 EVSE,Year2021,382.3118645
L2 EVSE,Year2021,416.0960371
L2 EVSE,Year2021,481.1749784
L2 EVSE,Year2021,60.64594307
L2 EVSE,Year2021,261.0895377
L2 EVSE,Year2021,200.0650205
L2 EVSE,Year2021,329.303013
L2 EVSE,Year2021,926.6600205
L2 EVSE,Year2021,198.0672189
L2 EVSE,Year2021,330.2357317
L2 EVSE,Year2021,576.9354644
L2 EVSE,Year2021,377.6570963
L2 EVSE,Year2021,516.214949
L2 EVSE,Year2021,450.2523463
L2 EVSE,Year2021,88.13038394
L2 EVSE,Year2021,52.43890923
L2 EVSE,Year2021,568.356933
L2 EVSE,Year2021,155.2985605
L2 EVSE,Year2021,475.399791
L2 EVSE,Year2021,1234.347325
L2 EVSE,Year2021,539.6685269
L2 EVSE,Year2021,223.4959611
L2 EVSE,Year2021,234.7081587
L2 EVSE,Year2021,28.55722517
L2 EVSE,Year2021,38.73585375
L2 EVSE,Year2021,57.66526979
L2 EVSE,Year2021,99.08767994
L2 EVSE,Year2021,79.74314764
L2 EVSE,Year2021,141.7305811
L2 EVSE,Year2021,137.6160539
L2 EVSE,Year2021,32.08610977
L2 EVSE,Year2021,23.4470129
L2 EVSE,Year2021,46.55888728
L2 EVSE,Year2021,227.7915379
L2 EVSE,Year2021,316.2671099
L2 EVSE,Year2021,20.00462414
L2 EVSE,Year2021,24.95869803
L2 EVSE,Year2021,147.215079
L2 EVSE,Year2021,66.11636525
L2 EVSE,Year2021,182.8217701
L2 EVSE,Year2021,185.5718641
L2 EVSE,Year2021,76.79419486
L2 EVSE,Year2021,58.55871153
L2 EVSE,Year2021,34.68399064
L2 EVSE,Year2021,130.8616078
L2 EVSE,Year2021,220.2530827
L2 EVSE,Year2021,45.37744361
L2 EVSE,Year2021,76.33292799
L2 EVSE,Year2021,47.77687091
L2 EVSE,Year2021,63.71748707
L2 EVSE,Year2021,302.8993475
L2 EVSE,Year2021,66.3856802
L2 EVSE,Year2021,75.95350757
L2 EVSE,Year2021,135.2075931
L2 EVSE,Year2021,45.27941484
L2 EVSE,Year2021,37.48973119
L2 EVSE,Year2021,29.64348107
L2 EVSE,Year2021,73.59927254
L2 EVSE,Year2021,61.81096292
L2 EVSE,Year2021,114.3896982
L2 EVSE,Year2021,191.9980577
L2 EVSE,Year2021,378.0496178
L2 EVSE,Year2021,195.4402065
L2 EVSE,Year2021,25.17231791
L2 EVSE,Year2021,106.8754941
L2 EVSE,Year2021,169.708714
L2 EVSE,Year2021,49.92461949
L2 EVSE,Year2021,38.27078565
L2 EVSE,Year2021,47.44477346
L2 EVSE,Year2021,80.76566914
L2 EVSE,Year2021,32.89368697
L2 EVSE,Year2021,54.39229486
L2 EVSE,Year2021,198.8600516
L2 EVSE,Year2021,22.20870598
L2 EVSE,Year2021,43.72614342
L2 EVSE,Year2021,75.66875604
L2 EVSE,Year2021,240.1141997
L2 EVSE,Year2021,428.7687321
L2 EVSE,Year2021,299.9203751
L2 EVSE,Year2021,423.7347864
L2 EVSE,Year2021,256.1004154
L2 EVSE,Year2021,55.61735141
L2 EVSE,Year2021,13.99643556
L2 EVSE,Year2021,222.6777843
L2 EVSE,Year2021,101.621542
L2 EVSE,Year2021,69.86645779
L2 EVSE,Year2021,146.8460325
L2 EVSE,Year2021,255.0985471
L2 EVSE,Year2021,34.78320962
L2 EVSE,Year2021,13.17235976
L2 EVSE,Year2021,152.6100946
L2 EVSE,Year2021,162.3379964
L2 EVSE,Year2021,318.1259176
L2 EVSE,Year2021,49.91585205
L2 EVSE,Year2021,101.7417779
L2 EVSE,Year2021,107.9388729
L2 EVSE,Year2021,181.1798233
L2 EVSE,Year2021,14.51021897
L2 EVSE,Year2021,128.6427878
L2 EVSE,Year2021,85.02701101
L2 EVSE,Year2021,45.10756582
L2 EVSE,Year2021,59.1231657
L2 EVSE,Year2021,2.977667872
L2 EVSE,Year2021,78.17079098
L2 EVSE,Year2021,82.09825004
L2 EVSE,Year2021,127.7035709
L2 EVSE,Year2021,30.54680118
L2 EVSE,Year2021,128.023431
L2 EVSE,Year2021,135.2125118
L2 EVSE,Year2021,186.6649883
L2 EVSE,Year2021,14.72548855
L2 EVSE,Year2021,466.8854016
L2 EVSE,Year2021,134.6832367
L2 EVSE,Year2021,31.11771555
L2 EVSE,Year2021,81.79379193
L2 EVSE,Year2021,103.7472933
L2 EVSE,Year2021,1583.159633
L2 EVSE,Year2021,176.8454435
L2 EVSE,Year2021,111.2308855
L2 EVSE,Year2021,156.2846785
L2 EVSE,Year2021,71.01894393
L2 EVSE,Year2021,98.01910271
L2 EVSE,Year2021,257.1764536
L2 EVSE,Year2021,10.81846097
L2 EVSE,Year2021,161.3878528
L2 EVSE,Year2021,19.03574762
L2 EVSE,Year2021,144.3539293
L2 EVSE,Year2021,17.13369059
L2 EVSE,Year2021,90.46936946
L2 EVSE,Year2021,27.64559408
L2 EVSE,Year2021,99.32395909
L2 EVSE,Year2021,58.33458373
L2 EVSE,Year2021,40.38884808
L2 EVSE,Year2021,448.0362331
L2 EVSE,Year2021,139.1677373
L2 EVSE,Year2021,397.8587154
L2 EVSE,Year2021,27.09378842
L2 EVSE,Year2021,113.4563951
L2 EVSE,Year2021,242.9913324
L2 EVSE,Year2021,34.99936277
L2 EVSE,Year2021,20.83603918
L2 EVSE,Year2021,251.9538388
L2 EVSE,Year2021,144.2268879
L2 EVSE,Year2021,134.0846499
L2 EVSE,Year2021,350.8262402
L2 EVSE,Year2021,104.2645557
L2 EVSE,Year2021,214.1416764
L2 EVSE,Year2021,12.11657718
L2 EVSE,Year2021,156.6994496
L2 EVSE,Year2021,39.9381951
L2 EVSE,Year2021,59.45484109
L2 EVSE,Year2021,100.6569855
L2 EVSE,Year2021,12.68774136
L2 EVSE,Year2021,139.4241391
L2 EVSE,Year2021,70.6606576
L2 EVSE,Year2021,140.3850489
L2 EVSE,Year2021,320.4065955
L2 EVSE,Year2021,278.5793493
L2 EVSE,Year2021,190.2109588
L2 EVSE,Year2021,71.78256796
L2 EVSE,Year2021,259.7830856
L2 EVSE,Year2021,323.6564341
L2 EVSE,Year2021,93.64869314
L2 EVSE,Year2021,315.6565781
L2 EVSE,Year2021,106.4974033
L2 EVSE,Year2021,45.8397941
L2 EVSE,Year2021,72.95724188
L2 EVSE,Year2021,350.5442109
L2 EVSE,Year2021,99.20484083
L2 EVSE,Year2021,78.56945527
L2 EVSE,Year2021,48.1193082
L2 EVSE,Year2021,89.43447313
L2 EVSE,Year2021,211.5712416
L2 EVSE,Year2021,127.0286371
L2 EVSE,Year2021,19.81782947
L2 EVSE,Year2021,21.83994174
L2 EVSE,Year2021,324.5088116
L2 EVSE,Year2021,77.60370029
L2 EVSE,Year2021,228.1073169
L2 EVSE,Year2021,157.2186954
L2 EVSE,Year2021,57.72464916
L2 EVSE,Year2021,212.66426
L2 EVSE,Year2021,621.7595697
L2 EVSE,Year2021,23.3894369
L2 EVSE,Year2021,139.1117618
L2 EVSE,Year2021,218.9592455
L2 EVSE,Year2021,97.74775822
L2 EVSE,Year2021,230.3438546
L2 EVSE,Year2021,83.15517977
L2 EVSE,Year2021,320.4447423
L2 EVSE,Year2021,248.2174784
L2 EVSE,Year2021,2.723228372
L2 EVSE,Year2021,85.84147429
L2 EVSE,Year2021,246.2506447
L2 EVSE,Year2021,162.3285247
L2 EVSE,Year2021,115.274836
L2 EVSE,Year2021,645.9959392
L2 EVSE,Year2021,1045.24309
L2 EVSE,Year2021,92.30194405
L2 EVSE,Year2021,33.33094047
L2 EVSE,Year2021,22.83040398
L2 EVSE,Year2021,122.5610478
L2 EVSE,Year2021,191.2206237
L2 EVSE,Year2021,273.4232876
L2 EVSE,Year2021,54.50884393
L2 EVSE,Year2021,119.327108
L2 EVSE,Year2021,45.51474129
L2 EVSE,Year2021,164.9701656
L2 EVSE,Year2021,50.44830368
L2 EVSE,Year2021,202.324794
L2 EVSE,Year2021,92.23067062
L2 EVSE,Year2021,183.2613034
L2 EVSE,Year2021,94.49286335
L2 EVSE,Year2021,268.9723152
L2 EVSE,Year2021,47.42408716
L2 EVSE,Year2021,45.75253247
L2 EVSE,Year2021,152.8173285
L2 EVSE,Year2021,93.11335422
L2 EVSE,Year2021,3.52872042
L2 EVSE,Year2021,299.7345162
L2 EVSE,Year2021,63.85655157
L2 EVSE,Year2021,884.6679782
L2 EVSE,Year2021,33.87914587
L2 EVSE,Year2021,25.00008169
L2 EVSE,Year2021,24.5306558
L2 EVSE,Year2021,202.6740032
L2 EVSE,Year2021,393.3102999
L2 EVSE,Year2021,49.68460906
L2 EVSE,Year2021,335.7340603
L2 EVSE,Year2021,244.9888064
L2 EVSE,Year2021,176.396702
L2 EVSE,Year2021,35.51549945
L2 EVSE,Year2021,142.3125472
L2 EVSE,Year2021,71.29153148
L2 EVSE,Year2021,62.26176426
L2 EVSE,Year2021,15.77250731
L2 EVSE,Year2021,114.865338
L2 EVSE,Year2021,1747.148846
L2 EVSE,Year2021,139.088333
L2 EVSE,Year2021,156.0389093
L2 EVSE,Year2021,21.88701289
L2 EVSE,Year2021,43.80961714
L2 EVSE,Year2021,106.6249759
L2 EVSE,Year2021,465.6889671
L2 EVSE,Year2021,20.45201375
L2 EVSE,Year2021,596.3900088
L2 EVSE,Year2021,232.2091216
L2 EVSE,Year2021,200.9941769
L2 EVSE,Year2021,162.8110775
L2 EVSE,Year2021,72.99821611
L2 EVSE,Year2021,60.19962608
L2 EVSE,Year2021,173.9413063
L2 EVSE,Year2021,46.050094
L2 EVSE,Year2021,16.79586575
L2 EVSE,Year2021,723.8234276
L2 EVSE,Year2021,88.94058708
L2 EVSE,Year2021,35.98313266
L2 EVSE,Year2021,23.31502479
L2 EVSE,Year2021,142.3576832
L2 EVSE,Year2021,101.0640282
L2 EVSE,Year2021,160.0024941
L2 EVSE,Year2021,290.0985492
L2 EVSE,Year2021,218.063635
L2 EVSE,Year2021,35.56622257
L2 EVSE,Year2021,45.88342972
L2 EVSE,Year2021,81.84970563
L2 EVSE,Year2021,90.93264494
L2 EVSE,Year2021,237.6969456
L2 EVSE,Year2021,81.29034242
L2 EVSE,Year2021,384.5269509
L2 EVSE,Year2021,489.7785273
L2 EVSE,Year2021,272.9305525
