,Year,EVSE_Count
562312,2022,8.0
562313,2022,10.0
562314,2022,8.0
562315,2022,8.0
562316,2022,6.0
562317,2022,4.0
562318,2022,8.0
562319,2022,4.0
562320,2022,8.0
562321,2022,6.0
562322,2022,8.0
562323,2022,6.0
562324,2022,8.0
562325,2022,8.0
562326,2022,8.0
562327,2022,8.0
562328,2022,10.0
562329,2022,8.0
562330,2022,8.0
562331,2022,10.0
562332,2022,8.0
562333,2022,22.0
562334,2022,8.0
562335,2022,8.0
562336,2022,6.0
562337,2022,10.0
562338,2022,11.0
562339,2022,6.0
562340,2022,8.0
562341,2022,8.0
562342,2022,14.0
562343,2022,6.0
562344,2022,10.0
562345,2022,8.0
562346,2022,8.0
562347,2022,8.0
562348,2022,8.0
562349,2022,8.0
562350,2022,8.0
562351,2022,6.0
562352,2022,12.0
562353,2022,12.0
562354,2022,6.0
562355,2022,10.0
562356,2022,8.0
562357,2022,8.0
562358,2022,8.0
562359,2022,8.0
562360,2022,8.0
562361,2022,6.0
562362,2022,8.0
562363,2022,4.0
562364,2022,4.0
562365,2022,8.0
562366,2022,8.0
562367,2022,4.0
562368,2022,8.0
562369,2022,6.0
562370,2022,6.0
562371,2022,8.0
562372,2022,8.0
562373,2022,8.0
562374,2022,20.0
562375,2022,6.0
562376,2022,8.0
562377,2022,6.0
562378,2022,18.0
562379,2022,6.0
562380,2022,18.0
562381,2022,6.0
562382,2022,10.0
562383,2022,6.0
562384,2022,8.0
562385,2022,16.0
562386,2022,8.0
562387,2022,8.0
562388,2022,16.0
562389,2022,10.0
562390,2022,20.0
562391,2022,5.0
562392,2022,8.0
562393,2022,10.0
562394,2022,4.0
562395,2022,8.0
562396,2022,12.0
562397,2022,6.0
562398,2022,8.0
562399,2022,8.0
562400,2022,3.0
562401,2022,6.0
562402,2022,10.0
562403,2022,6.0
562404,2022,8.0
562405,2022,8.0
562406,2022,8.0
562407,2022,8.0
562408,2022,8.0
562409,2022,8.0
562410,2022,8.0
562411,2022,8.0
562412,2022,4.0
562413,2022,8.0
562414,2022,4.0
562415,2022,8.0
562416,2022,4.0
562417,2022,8.0
562418,2022,4.0
562419,2022,8.0
562420,2022,8.0
562421,2022,4.0
562422,2022,8.0
562428,2022,16.0
562429,2022,19.0
562443,2022,1.0
562478,2022,1.0
562482,2022,1.0
562486,2022,1.0
562488,2022,1.0
562505,2022,1.0
562551,2022,1.0
562552,2022,1.0
562577,2022,6.0
562589,2022,1.0
562594,2022,1.0
562601,2022,1.0
562612,2022,1.0
562613,2022,1.0
562614,2022,1.0
562615,2022,1.0
562616,2022,1.0
562617,2022,1.0
562618,2022,1.0
562620,2022,1.0
562639,2022,2.0
562646,2022,8.0
562647,2022,40.0
562648,2022,20.0
562649,2022,12.0
562698,2022,3.0
562743,2022,2.0
562744,2022,2.0
562747,2022,1.0
562748,2022,1.0
562771,2022,1.0
562788,2022,2.0
562792,2022,1.0
562818,2022,1.0
562819,2022,1.0
562820,2022,1.0
562821,2022,1.0
562827,2022,1.0
562845,2022,1.0
562848,2022,1.0
562852,2022,4.0
562854,2022,1.0
566211,2022,1.0
566217,2022,1.0
566219,2022,4.0
566222,2022,12.0
566223,2022,20.0
566224,2022,24.0
566225,2022,16.0
566226,2022,24.0
566227,2022,16.0
566228,2022,24.0
566229,2022,8.0
566230,2022,8.0
566231,2022,10.0
566232,2022,10.0
566233,2022,8.0
566234,2022,5.0
566235,2022,10.0
566236,2022,10.0
566237,2022,10.0
566238,2022,10.0
566239,2022,8.0
566240,2022,6.0
566241,2022,8.0
566242,2022,10.0
566243,2022,4.0
566244,2022,10.0
566245,2022,10.0
566246,2022,10.0
566247,2022,8.0
566248,2022,8.0
566249,2022,16.0
566250,2022,8.0
566251,2022,8.0
566252,2022,12.0
566284,2022,1.0
566306,2022,8.0
566307,2022,8.0
566354,2022,1.0
566367,2022,1.0
566437,2022,12.0
566438,2022,8.0
566439,2022,16.0
566440,2022,8.0
566441,2022,10.0
566442,2022,8.0
566443,2022,48.0
566444,2022,10.0
566445,2022,1.0
566446,2022,2.0
566447,2022,1.0
566448,2022,1.0
566449,2022,1.0
566450,2022,2.0
566464,2022,1.0
566479,2022,1.0
566501,2022,1.0
566508,2022,1.0
566509,2022,1.0
566521,2022,8.0
566522,2022,10.0
566523,2022,10.0
566524,2022,10.0
566525,2022,8.0
566526,2022,12.0
566527,2022,8.0
566528,2022,6.0
566529,2022,14.0
566530,2022,16.0
566541,2022,1.0
566542,2022,1.0
566553,2022,1.0
566566,2022,1.0
566585,2022,1.0
566610,2022,1.0
566611,2022,1.0
566638,2022,1.0
566704,2022,1.0
566707,2022,1.0
566712,2022,1.0
566717,2022,1.0
566718,2022,1.0
566730,2022,1.0
566731,2022,1.0
566736,2022,8.0
566737,2022,4.0
566738,2022,4.0
566739,2022,4.0
566740,2022,6.0
566741,2022,4.0
566742,2022,4.0
566743,2022,4.0
566744,2022,4.0
566745,2022,4.0
566746,2022,4.0
566747,2022,4.0
566748,2022,4.0
566749,2022,4.0
566750,2022,4.0
566751,2022,4.0
566752,2022,4.0
566753,2022,6.0
566754,2022,3.0
566755,2022,4.0
566756,2022,3.0
566757,2022,4.0
566758,2022,4.0
566759,2022,4.0
566760,2022,6.0
566761,2022,8.0
566762,2022,4.0
566763,2022,4.0
566764,2022,4.0
566765,2022,4.0
566766,2022,4.0
566767,2022,4.0
566768,2022,4.0
566769,2022,4.0
566770,2022,4.0
566771,2022,4.0
566772,2022,6.0
566773,2022,4.0
566774,2022,4.0
566775,2022,8.0
566776,2022,3.0
566777,2022,4.0
566778,2022,4.0
566779,2022,4.0
566780,2022,6.0
566781,2022,4.0
566782,2022,6.0
566783,2022,4.0
566784,2022,10.0
566785,2022,4.0
566786,2022,4.0
566787,2022,4.0
566788,2022,4.0
566789,2022,4.0
566790,2022,4.0
566791,2022,4.0
566792,2022,4.0
566793,2022,6.0
566794,2022,4.0
566795,2022,6.0
566796,2022,4.0
566797,2022,4.0
566798,2022,2.0
566799,2022,4.0
566800,2022,8.0
566801,2022,4.0
566802,2022,8.0
566803,2022,4.0
566804,2022,10.0
566805,2022,3.0
566806,2022,4.0
566807,2022,4.0
566808,2022,6.0
566809,2022,4.0
566810,2022,4.0
566811,2022,4.0
566812,2022,4.0
566813,2022,4.0
566814,2022,4.0
566815,2022,10.0
566816,2022,4.0
566817,2022,4.0
566818,2022,6.0
566819,2022,4.0
566820,2022,3.0
566821,2022,4.0
566822,2022,3.0
566823,2022,3.0
566824,2022,8.0
566825,2022,3.0
566826,2022,3.0
566838,2022,1.0
566844,2022,4.0
566845,2022,6.0
566846,2022,5.0
566847,2022,8.0
566848,2022,8.0
566849,2022,10.0
566850,2022,12.0
566851,2022,16.0
566852,2022,8.0
566853,2022,16.0
566854,2022,6.0
566855,2022,5.0
566856,2022,6.0
566857,2022,10.0
566858,2022,12.0
566859,2022,14.0
566860,2022,8.0
566861,2022,8.0
566862,2022,8.0
566863,2022,10.0
566864,2022,8.0
566865,2022,8.0
566866,2022,8.0
566867,2022,8.0
566868,2022,16.0
566869,2022,8.0
566870,2022,4.0
566871,2022,8.0
566872,2022,10.0
566873,2022,6.0
566874,2022,10.0
566875,2022,10.0
566876,2022,8.0
566877,2022,12.0
566878,2022,8.0
566879,2022,8.0
566880,2022,12.0
566881,2022,8.0
566882,2022,8.0
566883,2022,26.0
566884,2022,10.0
566885,2022,6.0
566886,2022,8.0
566887,2022,8.0
566888,2022,8.0
566889,2022,10.0
566890,2022,10.0
566891,2022,10.0
566892,2022,26.0
566893,2022,8.0
566894,2022,14.0
566895,2022,20.0
566896,2022,24.0
566897,2022,8.0
566898,2022,8.0
566899,2022,6.0
566900,2022,8.0
566901,2022,6.0
566902,2022,10.0
566903,2022,8.0
566904,2022,8.0
566905,2022,8.0
566906,2022,8.0
567089,2022,1.0
567091,2022,4.0
567097,2022,4.0
567103,2022,4.0
567104,2022,4.0
567105,2022,4.0
567123,2022,3.0
567132,2022,4.0
567145,2022,1.0
567151,2022,4.0
567159,2022,1.0
567163,2022,4.0
567168,2022,3.0
567169,2022,4.0
567193,2022,4.0
567197,2022,4.0
567199,2022,1.0
567211,2022,3.0
567212,2022,3.0
567213,2022,4.0
567214,2022,4.0
567272,2022,1.0
567304,2022,1.0
567307,2022,1.0
567314,2022,3.0
567315,2022,4.0
567317,2022,1.0
567325,2022,6.0
567326,2022,4.0
567327,2022,4.0
567328,2022,4.0
567349,2022,1.0
567357,2022,4.0
567368,2022,6.0
567369,2022,4.0
567376,2022,1.0
567386,2022,4.0
567387,2022,4.0
567388,2022,4.0
567389,2022,3.0
567391,2022,4.0
567404,2022,3.0
567405,2022,4.0
567414,2022,4.0
567415,2022,4.0
567417,2022,4.0
567418,2022,3.0
567424,2022,4.0
567425,2022,4.0
567426,2022,4.0
567427,2022,6.0
567429,2022,4.0
567440,2022,4.0
567442,2022,10.0
567444,2022,1.0
567445,2022,1.0
567446,2022,4.0
567447,2022,4.0
567448,2022,4.0
567449,2022,4.0
567451,2022,4.0
567452,2022,4.0
567453,2022,4.0
567454,2022,3.0
567457,2022,6.0
567458,2022,3.0
567459,2022,3.0
567461,2022,2.0
567466,2022,10.0
567473,2022,1.0
567484,2022,10.0
567485,2022,4.0
567486,2022,4.0
567487,2022,6.0
567496,2022,3.0
567497,2022,4.0
567498,2022,4.0
567499,2022,8.0
567500,2022,4.0
567501,2022,4.0
567502,2022,4.0
567527,2022,3.0
567529,2022,1.0
567533,2022,1.0
567546,2022,1.0
567547,2022,1.0
567548,2022,1.0
567550,2022,1.0
567556,2022,1.0
567557,2022,1.0
567562,2022,1.0
567564,2022,1.0
567567,2022,1.0
567569,2022,1.0
567574,2022,1.0
567576,2022,1.0
567577,2022,1.0
567578,2022,1.0
567581,2022,1.0
567584,2022,1.0
567585,2022,1.0
567586,2022,1.0
567592,2022,1.0
567598,2022,1.0
567603,2022,1.0
567604,2022,1.0
567606,2022,1.0
567611,2022,1.0
567613,2022,1.0
567614,2022,1.0
567620,2022,1.0
567622,2022,1.0
567629,2022,1.0
567630,2022,1.0
567639,2022,1.0
567641,2022,1.0
567648,2022,1.0
567664,2022,1.0
567672,2022,1.0
567676,2022,1.0
567682,2022,1.0
567689,2022,1.0
567711,2022,1.0
567713,2022,1.0
567714,2022,1.0
567715,2022,1.0
567718,2022,1.0
567720,2022,1.0
567728,2022,1.0
567731,2022,1.0
567733,2022,1.0
567758,2022,1.0
567804,2022,1.0
567806,2022,1.0
567816,2022,1.0
567828,2022,1.0
567837,2022,1.0
567844,2022,1.0
567845,2022,3.0
567846,2022,1.0
567847,2022,1.0
567848,2022,10.0
567849,2022,4.0
567851,2022,3.0
567852,2022,1.0
567880,2022,1.0
567881,2022,1.0
567882,2022,3.0
567894,2022,1.0
567901,2022,1.0
567903,2022,1.0
567904,2022,1.0
567906,2022,1.0
567914,2022,8.0
567919,2022,1.0
567926,2022,1.0
567927,2022,1.0
567937,2022,4.0
567944,2022,1.0
567946,2022,1.0
567947,2022,1.0
567948,2022,1.0
567949,2022,1.0
567960,2022,7.0
567962,2022,1.0
567965,2022,1.0
567977,2022,1.0
567981,2022,4.0
567991,2022,4.0
567992,2022,1.0
568044,2022,1.0
568046,2022,1.0
568051,2022,1.0
568054,2022,1.0
568061,2022,6.0
568062,2022,3.0
568063,2022,4.0
568075,2022,4.0
568077,2022,1.0
568078,2022,1.0
568079,2022,1.0
568087,2022,1.0
568090,2022,1.0
568094,2022,1.0
568144,2022,3.0
568152,2022,3.0
568153,2022,8.0
568154,2022,3.0
568161,2022,10.0
568179,2022,4.0
568180,2022,3.0
568185,2022,4.0
568186,2022,4.0
568188,2022,1.0
568191,2022,1.0
568218,2022,1.0
568220,2022,3.0
568238,2022,1.0
568241,2022,1.0
568245,2022,1.0
568251,2022,4.0
568252,2022,3.0
568253,2022,4.0
568263,2022,4.0
568277,2022,1.0
568287,2022,3.0
568288,2022,3.0
568290,2022,1.0
568292,2022,1.0
568303,2022,6.0
568320,2022,3.0
568321,2022,5.0
568329,2022,3.0
568339,2022,3.0
568346,2022,3.0
568385,2022,1.0
568388,2022,1.0
568392,2022,3.0
568393,2022,4.0
568406,2022,1.0
568410,2022,6.0
568418,2022,1.0
568426,2022,4.0
568430,2022,1.0
568434,2022,1.0
568440,2022,6.0
568441,2022,3.0
568442,2022,4.0
569071,2022,2.0
569084,2022,3.0
569085,2022,4.0
569091,2022,8.0
569098,2022,1.0
569101,2022,1.0
569112,2022,3.0
569119,2022,3.0
569120,2022,12.0
569121,2022,8.0
569122,2022,20.0
569123,2022,8.0
569124,2022,10.0
569125,2022,18.0
569126,2022,18.0
569127,2022,8.0
569128,2022,8.0
569129,2022,8.0
569130,2022,8.0
569131,2022,8.0
569132,2022,8.0
569133,2022,12.0
569134,2022,12.0
569135,2022,12.0
569136,2022,8.0
569137,2022,18.0
569138,2022,8.0
569139,2022,20.0
569140,2022,16.0
569141,2022,10.0
569142,2022,12.0
569143,2022,24.0
569144,2022,10.0
569145,2022,10.0
569146,2022,16.0
569147,2022,8.0
569148,2022,10.0
569149,2022,10.0
569150,2022,12.0
569151,2022,8.0
569152,2022,8.0
569153,2022,24.0
569154,2022,8.0
569155,2022,8.0
569156,2022,10.0
569157,2022,12.0
569158,2022,5.0
569159,2022,12.0
569160,2022,4.0
569161,2022,13.0
569162,2022,10.0
569163,2022,2.0
569164,2022,2.0
569165,2022,20.0
569166,2022,8.0
569167,2022,8.0
569168,2022,16.0
569169,2022,8.0
569170,2022,12.0
569171,2022,8.0
569172,2022,12.0
569173,2022,24.0
569174,2022,6.0
569175,2022,12.0
569176,2022,10.0
569177,2022,10.0
569178,2022,24.0
569179,2022,12.0
569180,2022,8.0
569181,2022,8.0
569182,2022,8.0
569183,2022,12.0
569184,2022,10.0
569185,2022,6.0
569186,2022,18.0
569187,2022,20.0
569188,2022,10.0
569189,2022,12.0
569190,2022,12.0
569191,2022,18.0
569192,2022,8.0
569193,2022,18.0
569194,2022,20.0
569195,2022,12.0
569196,2022,10.0
569209,2022,4.0
569217,2022,3.0
569221,2022,1.0
569223,2022,1.0
569224,2022,1.0
569226,2022,1.0
569227,2022,2.0
569229,2022,1.0
569231,2022,1.0
569235,2022,2.0
569262,2022,1.0
569269,2022,2.0
569270,2022,3.0
569271,2022,4.0
569276,2022,1.0
569284,2022,1.0
569288,2022,3.0
569300,2022,3.0
569301,2022,4.0
569321,2022,4.0
569322,2022,3.0
569328,2022,6.0
569330,2022,1.0
569340,2022,3.0
569341,2022,4.0
569349,2022,8.0
569355,2022,1.0
569356,2022,2.0
569357,2022,3.0
569372,2022,1.0
569373,2022,1.0
569374,2022,1.0
569384,2022,1.0
569390,2022,3.0
569393,2022,1.0
569405,2022,1.0
569407,2022,2.0
569412,2022,12.0
569413,2022,8.0
569414,2022,12.0
569416,2022,6.0
569418,2022,20.0
569419,2022,20.0
569420,2022,18.0
569421,2022,8.0
569422,2022,20.0
569423,2022,12.0
569424,2022,2.0
569425,2022,12.0
569426,2022,8.0
569427,2022,8.0
569428,2022,8.0
569429,2022,10.0
569430,2022,8.0
569431,2022,8.0
569432,2022,12.0
569433,2022,20.0
569434,2022,8.0
569435,2022,12.0
569436,2022,12.0
569437,2022,12.0
569438,2022,6.0
569439,2022,8.0
569440,2022,8.0
569456,2022,2.0
569457,2022,1.0
569470,2022,3.0
569480,2022,3.0
569487,2022,4.0
569488,2022,3.0
569489,2022,3.0
569496,2022,1.0
569499,2022,6.0
569500,2022,4.0
569501,2022,3.0
569735,2022,2.0
569740,2022,1.0
569746,2022,3.0
569748,2022,3.0
569756,2022,10.0
569757,2022,12.0
569880,2022,1.0
569957,2022,1.0
569992,2022,1.0
569996,2022,1.0
569997,2022,1.0
570001,2022,8.0
570002,2022,12.0
570003,2022,8.0
570004,2022,10.0
570005,2022,8.0
570011,2022,10.0
570012,2022,4.0
570013,2022,6.0
570014,2022,3.0
570016,2022,2.0
570017,2022,2.0
570035,2022,1.0
570052,2022,6.0
570053,2022,8.0
570054,2022,4.0
570077,2022,12.0
570078,2022,8.0
570142,2022,1.0
570153,2022,2.0
570154,2022,2.0
570155,2022,2.0
570156,2022,2.0
570173,2022,1.0
570189,2022,20.0
570199,2022,4.0
570200,2022,4.0
570211,2022,3.0
570215,2022,1.0
570223,2022,1.0
570224,2022,4.0
570245,2022,2.0
570246,2022,2.0
570247,2022,2.0
570249,2022,3.0
570261,2022,6.0
570264,2022,1.0
570266,2022,1.0
570268,2022,3.0
570269,2022,8.0
570270,2022,12.0
570272,2022,12.0
570376,2022,1.0
570379,2022,4.0
570494,2022,1.0
570513,2022,1.0
570514,2022,3.0
570515,2022,3.0
570516,2022,3.0
570523,2022,1.0
570531,2022,1.0
570532,2022,8.0
570533,2022,3.0
570546,2022,3.0
570547,2022,3.0
570548,2022,3.0
570551,2022,8.0
570553,2022,1.0
570561,2022,2.0
570562,2022,1.0
570582,2022,1.0
570588,2022,1.0
570593,2022,14.0
570594,2022,8.0
570595,2022,24.0
570596,2022,4.0
570597,2022,6.0
570598,2022,8.0
570599,2022,12.0
570600,2022,8.0
570601,2022,24.0
570602,2022,8.0
570603,2022,12.0
570604,2022,16.0
570605,2022,4.0
570606,2022,10.0
570607,2022,16.0
570608,2022,10.0
570609,2022,4.0
570610,2022,12.0
570611,2022,8.0
570612,2022,8.0
570613,2022,24.0
570614,2022,12.0
570615,2022,14.0
570633,2022,4.0
570635,2022,8.0
570636,2022,6.0
570637,2022,6.0
570650,2022,3.0
570657,2022,1.0
570660,2022,1.0
570668,2022,2.0
570670,2022,2.0
570671,2022,1.0
570690,2022,1.0
570695,2022,1.0
570711,2022,6.0
570719,2022,8.0
570720,2022,8.0
570721,2022,8.0
570722,2022,8.0
570723,2022,8.0
570724,2022,8.0
570744,2022,10.0
570745,2022,10.0
570746,2022,10.0
570747,2022,16.0
570748,2022,3.0
570760,2022,8.0
570761,2022,3.0
570762,2022,20.0
570763,2022,8.0
570764,2022,12.0
570765,2022,8.0
570766,2022,8.0
570767,2022,8.0
570770,2022,1.0
570771,2022,4.0
570772,2022,6.0
570790,2022,1.0
570791,2022,1.0
570796,2022,1.0
570827,2022,1.0
570828,2022,1.0
570830,2022,1.0
570833,2022,1.0
570857,2022,1.0
570870,2022,1.0
570871,2022,1.0
570878,2022,4.0
570879,2022,3.0
570883,2022,8.0
570884,2022,20.0
570885,2022,16.0
570886,2022,8.0
570887,2022,8.0
570888,2022,8.0
570889,2022,8.0
570890,2022,8.0
570907,2022,1.0
570915,2022,8.0
570916,2022,2.0
570917,2022,6.0
570949,2022,3.0
570967,2022,4.0
570976,2022,1.0
570977,2022,2.0
570987,2022,8.0
570988,2022,6.0
570993,2022,1.0
570995,2022,1.0
570996,2022,1.0
570997,2022,1.0
571001,2022,1.0
571019,2022,1.0
571049,2022,2.0
571050,2022,4.0
571051,2022,8.0
571052,2022,8.0
571053,2022,8.0
571056,2022,8.0
571057,2022,8.0
571059,2022,2.0
571060,2022,2.0
571061,2022,1.0
571062,2022,2.0
571063,2022,2.0
571064,2022,2.0
571076,2022,4.0
571077,2022,4.0
571109,2022,1.0
571111,2022,8.0
571112,2022,12.0
571113,2022,8.0
571114,2022,8.0
571115,2022,10.0
571116,2022,8.0
571117,2022,10.0
571137,2022,1.0
571140,2022,8.0
571141,2022,4.0
571166,2022,4.0
571176,2022,6.0
571179,2022,1.0
571187,2022,1.0
571194,2022,20.0
571195,2022,12.0
571196,2022,16.0
571197,2022,8.0
571209,2022,4.0
571216,2022,2.0
571217,2022,1.0
571218,2022,1.0
571233,2022,1.0
571235,2022,3.0
571260,2022,8.0
571268,2022,1.0
571270,2022,1.0
571271,2022,3.0
571286,2022,8.0
571287,2022,8.0
571290,2022,1.0
571303,2022,1.0
571320,2022,1.0
571326,2022,1.0
571328,2022,8.0
571341,2022,1.0
571361,2022,10.0
571372,2022,6.0
571373,2022,3.0
571383,2022,1.0
571385,2022,8.0
571401,2022,4.0
571404,2022,8.0
571405,2022,8.0
571406,2022,8.0
571407,2022,8.0
571413,2022,2.0
571414,2022,1.0
571415,2022,1.0
571416,2022,1.0
571429,2022,8.0
571443,2022,1.0
571445,2022,1.0
571449,2022,1.0
571450,2022,1.0
571468,2022,2.0
571469,2022,4.0
571484,2022,1.0
571489,2022,1.0
571492,2022,1.0
571495,2022,4.0
571496,2022,4.0
571499,2022,2.0
571500,2022,8.0
571501,2022,8.0
571502,2022,12.0
571510,2022,1.0
571511,2022,3.0
571518,2022,1.0
571524,2022,1.0
571567,2022,1.0
571583,2022,1.0
571584,2022,2.0
571594,2022,4.0
571595,2022,4.0
571596,2022,3.0
571597,2022,2.0
571598,2022,4.0
571599,2022,8.0
571600,2022,8.0
571601,2022,2.0
571602,2022,2.0
571603,2022,2.0
571604,2022,6.0
571605,2022,8.0
571606,2022,8.0
571607,2022,6.0
571608,2022,2.0
571609,2022,2.0
571610,2022,8.0
571611,2022,2.0
571612,2022,2.0
571613,2022,8.0
571614,2022,8.0
571615,2022,4.0
571616,2022,8.0
571617,2022,4.0
571618,2022,1.0
571619,2022,12.0
571620,2022,9.0
571621,2022,2.0
571622,2022,1.0
571623,2022,2.0
571624,2022,2.0
571630,2022,1.0
571631,2022,1.0
571632,2022,1.0
571633,2022,2.0
571634,2022,1.0
571635,2022,2.0
571636,2022,6.0
571637,2022,1.0
571638,2022,2.0
571639,2022,8.0
571640,2022,4.0
571641,2022,2.0
571642,2022,1.0
571643,2022,8.0
571644,2022,2.0
571645,2022,4.0
571646,2022,2.0
571647,2022,2.0
571648,2022,8.0
571649,2022,8.0
571650,2022,8.0
571651,2022,8.0
571652,2022,2.0
571653,2022,2.0
571654,2022,8.0
571655,2022,1.0
571656,2022,8.0
571657,2022,4.0
571658,2022,4.0
571659,2022,1.0
571660,2022,1.0
571661,2022,1.0
571662,2022,8.0
571663,2022,8.0
571664,2022,8.0
571665,2022,8.0
571666,2022,2.0
571667,2022,2.0
571668,2022,2.0
571669,2022,4.0
571670,2022,1.0
571671,2022,2.0
571672,2022,8.0
571673,2022,4.0
571674,2022,2.0
571675,2022,6.0
571676,2022,2.0
571677,2022,12.0
571678,2022,8.0
571679,2022,8.0
571680,2022,12.0
571681,2022,8.0
571682,2022,2.0
571683,2022,8.0
571684,2022,2.0
571685,2022,12.0
571686,2022,2.0
571687,2022,6.0
571688,2022,2.0
571689,2022,2.0
571690,2022,2.0
571691,2022,8.0
571692,2022,4.0
571693,2022,6.0
571694,2022,12.0
571695,2022,2.0
571696,2022,12.0
571697,2022,6.0
571698,2022,8.0
571699,2022,6.0
571732,2022,1.0
571745,2022,12.0
571746,2022,8.0
571767,2022,1.0
571770,2022,2.0
571773,2022,8.0
571774,2022,12.0
571775,2022,16.0
571778,2022,10.0
571804,2022,2.0
571818,2022,8.0
571819,2022,8.0
571820,2022,8.0
571821,2022,8.0
571858,2022,1.0
571859,2022,4.0
571861,2022,1.0
571877,2022,1.0
571882,2022,4.0
571909,2022,12.0
571910,2022,16.0
571919,2022,1.0
571920,2022,1.0
571926,2022,1.0
571929,2022,1.0
571934,2022,1.0
571936,2022,1.0
571941,2022,1.0
571944,2022,1.0
571958,2022,1.0
571959,2022,1.0
571976,2022,1.0
571983,2022,1.0
571987,2022,1.0
571991,2022,1.0
571992,2022,1.0
571996,2022,1.0
571998,2022,1.0
572003,2022,1.0
572004,2022,1.0
572014,2022,1.0
572017,2022,1.0
572019,2022,1.0
572028,2022,1.0
572035,2022,1.0
572036,2022,1.0
572043,2022,1.0
572052,2022,1.0
572077,2022,1.0
572085,2022,1.0
572090,2022,1.0
572093,2022,1.0
572095,2022,1.0
572109,2022,1.0
572118,2022,1.0
572123,2022,1.0
572135,2022,1.0
572139,2022,1.0
572144,2022,1.0
572160,2022,1.0
572179,2022,1.0
572183,2022,1.0
572215,2022,1.0
572220,2022,1.0
572252,2022,1.0
572272,2022,1.0
572278,2022,1.0
572626,2022,1.0
572769,2022,1.0
572781,2022,1.0
572964,2022,1.0
573022,2022,1.0
573065,2022,1.0
573111,2022,1.0
573156,2022,1.0
573157,2022,1.0
573172,2022,1.0
573173,2022,1.0
573174,2022,1.0
573180,2022,1.0
573182,2022,1.0
573204,2022,1.0
573244,2022,1.0
573289,2022,1.0
573298,2022,1.0
573299,2022,1.0
573327,2022,1.0
573512,2022,1.0
573670,2022,1.0
573672,2022,1.0
573800,2022,1.0
574106,2022,1.0
574107,2022,1.0
574221,2022,1.0
574226,2022,4.0
574230,2022,3.0
574231,2022,12.0
574232,2022,20.0
574233,2022,12.0
574234,2022,8.0
574267,2022,3.0
574298,2022,1.0
574300,2022,4.0
574309,2022,3.0
574311,2022,12.0
574312,2022,8.0
574313,2022,8.0
574314,2022,8.0
574315,2022,8.0
574325,2022,4.0
574326,2022,4.0
574343,2022,1.0
574356,2022,1.0
574358,2022,2.0
574359,2022,2.0
574365,2022,3.0
574368,2022,1.0
574374,2022,2.0
574377,2022,2.0
574387,2022,1.0
574388,2022,4.0
574401,2022,1.0
574402,2022,6.0
574406,2022,1.0
574409,2022,1.0
574410,2022,1.0
574411,2022,1.0
574416,2022,4.0
574417,2022,4.0
574422,2022,1.0
574440,2022,1.0
574441,2022,1.0
574445,2022,1.0
574446,2022,2.0
574447,2022,1.0
574448,2022,2.0
574449,2022,1.0
574450,2022,1.0
574451,2022,1.0
574452,2022,1.0
574453,2022,2.0
574457,2022,8.0
574458,2022,8.0
574459,2022,8.0
574460,2022,8.0
574461,2022,6.0
574462,2022,8.0
574463,2022,8.0
574471,2022,2.0
574474,2022,2.0
574492,2022,4.0
574503,2022,8.0
574504,2022,8.0
574505,2022,8.0
574506,2022,8.0
574507,2022,8.0
574508,2022,8.0
574509,2022,20.0
574517,2022,2.0
574518,2022,2.0
574523,2022,1.0
574526,2022,1.0
574539,2022,1.0
574550,2022,1.0
574555,2022,4.0
574564,2022,1.0
574566,2022,1.0
574591,2022,4.0
574592,2022,14.0
574593,2022,14.0
574594,2022,10.0
574595,2022,8.0
574596,2022,8.0
574601,2022,1.0
574607,2022,2.0
574611,2022,2.0
574623,2022,1.0
574628,2022,2.0
574641,2022,1.0
574646,2022,12.0
574647,2022,8.0
574648,2022,8.0
574668,2022,2.0
574669,2022,4.0
574692,2022,4.0
574693,2022,3.0
574694,2022,6.0
574707,2022,3.0
574708,2022,4.0
574717,2022,4.0
574718,2022,4.0
574738,2022,2.0
574739,2022,2.0
574740,2022,2.0
574742,2022,4.0
574752,2022,1.0
574754,2022,3.0
574755,2022,10.0
574756,2022,4.0
574757,2022,4.0
574759,2022,16.0
574760,2022,16.0
574761,2022,12.0
574763,2022,1.0
574785,2022,1.0
574788,2022,1.0
574796,2022,2.0
574797,2022,4.0
574798,2022,1.0
574803,2022,1.0
574808,2022,2.0
574810,2022,1.0
574818,2022,2.0
574846,2022,2.0
574847,2022,2.0
574859,2022,1.0
574860,2022,1.0
574861,2022,1.0
574865,2022,1.0
574867,2022,1.0
574870,2022,1.0
574874,2022,2.0
574885,2022,3.0
574915,2022,1.0
574918,2022,1.0
574923,2022,1.0
574924,2022,1.0
574935,2022,4.0
574936,2022,3.0
574938,2022,12.0
574939,2022,8.0
574941,2022,16.0
574942,2022,8.0
574980,2022,1.0
574986,2022,3.0
574987,2022,4.0
574990,2022,1.0
574991,2022,1.0
574997,2022,3.0
575007,2022,1.0
575028,2022,1.0
575032,2022,3.0
575033,2022,4.0
575036,2022,1.0
575040,2022,1.0
575041,2022,1.0
575048,2022,1.0
575049,2022,4.0
575060,2022,4.0
575096,2022,6.0
575098,2022,6.0
575100,2022,4.0
575101,2022,12.0
575102,2022,24.0
575106,2022,1.0
575157,2022,6.0
575158,2022,4.0
575159,2022,4.0
575162,2022,1.0
575163,2022,1.0
575169,2022,1.0
